Date(yyyy-mm-dd),City,Country,LonCenter,LatCenter,BoundingCoordinates,Median,Q1,Q3,Mean,Baseline_Median,Baseline_Q1,Baseline_Q3,Baseline_Mean,NumGoodSamples,NumTotalSamples
25/12/2020,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.691,4.134,7.687,6.327,6.877,5.225,10.226,8.302,140,543
26/12/2020,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.691,4.134,7.687,6.28,7.359,5.332,10.388,8.42,144,561
27/12/2020,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.597,4.112,7.44,5.925,7.274,5.323,9.98,8.255,116,554
28/12/2020,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.597,4.112,7.44,5.925,7.317,5.076,9.751,8.209,116,548
29/12/2020,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.014,3.919,6.927,5.546,7.562,5.16,10.399,8.335,95,559
30/12/2020,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.014,3.919,6.927,5.546,7.49,5.137,10.037,8.286,95,539
31/12/2020,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.691,3.919,7.612,5.712,7.49,5.137,10.037,8.286,64,554
01/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.691,3.919,7.612,5.712,7.324,4.833,10.036,8.136,64,541
02/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.691,4.025,7.612,5.765,7.401,5.026,10.237,8.257,62,555
03/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.691,4.025,7.44,5.592,7.384,5.022,10.175,8.297,48,552
04/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.691,4.025,7.44,5.592,7.599,5.011,10.357,8.384,48,557
05/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.691,4.025,7.44,5.603,7.38,5.357,10.401,8.398,47,558
06/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.691,4.017,7.44,5.569,7.261,4.769,10.154,8.086,52,547
07/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.995,3.503,7.44,5.77,7.253,4.756,10.29,8.099,29,554
08/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.995,3.503,7.44,5.77,6.941,4.475,9.452,7.599,29,542
09/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.363,-0.695,4.061,2.289,7.041,4.668,9.425,7.721,9,548
10/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.407,3.385,4.061,3.853,6.62,4.519,9.285,7.425,5,550
11/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.346,3.636,7.328,5.377,6.698,4.575,9.152,7.519,35,569
12/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.346,3.636,7.328,5.377,7.202,4.938,9.571,7.89,35,562
13/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.767,5.104,10.823,8.283,7.028,4.936,9.352,7.806,63,555
14/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.767,5.104,10.823,8.283,7.068,5.028,9.496,7.857,63,565
15/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.767,5.104,10.823,8.283,7.212,5.023,9.846,7.894,63,544
16/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.767,5.104,10.823,8.283,7.134,4.927,9.746,7.906,63,556
17/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.437,3.673,6.361,5.849,7.075,5.007,9.518,7.889,87,546
18/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.437,3.673,6.361,5.849,6.639,4.898,8.815,7.617,87,558
19/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.226,3.136,5.826,5.306,6.495,4.837,8.551,7.347,98,553
20/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.328,3.293,6.523,5.538,6.358,4.623,8.047,6.943,127,559
21/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.328,3.201,6.523,5.561,6.44,4.763,8.323,7.209,122,562
22/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.65,3.393,7.568,5.941,6.515,4.892,8.615,7.448,148,551
23/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.65,3.393,7.568,5.941,6.732,4.827,8.901,7.473,148,558
24/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.384,3.619,7.174,5.858,6.484,4.481,8.817,7.318,176,543
25/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.384,3.619,7.174,5.858,6.106,4.167,8.733,7.137,176,547
26/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.439,3.701,7.48,6.014,5.999,4.087,8.481,7.059,187,548
27/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.439,3.7,7.48,6.001,5.742,3.987,7.892,6.612,199,567
28/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.217,3.582,6.716,5.592,5.595,4.006,8.092,6.569,171,560
29/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.332,3.582,7.091,5.758,5.352,3.892,7.244,6.281,197,554
30/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.332,3.582,7.091,5.758,5.453,4.08,7.316,6.412,197,565
31/01/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.332,3.595,6.757,5.707,5.506,4.032,7.307,6.305,217,545
01/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.516,3.7,7.764,6.074,5.53,3.918,7.528,6.475,193,556
02/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.413,3.616,7.091,5.842,5.418,3.857,7.41,6.339,216,546
03/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.516,3.889,7.524,6.07,5.347,3.731,7.29,6.319,205,560
04/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.504,3.889,7.313,5.998,5.683,3.941,7.572,6.568,177,555
05/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.46,3.889,7.464,6.088,5.668,4.025,7.672,6.469,200,559
06/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.413,3.764,6.757,5.899,5.535,3.953,7.403,6.258,174,561
07/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.392,3.764,6.716,5.793,5.61,3.972,7.561,6.3,195,549
08/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.196,3.683,6.694,5.836,5.68,4.025,7.964,6.457,167,557
09/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.927,3.689,6.449,5.645,5.839,3.877,7.897,6.414,180,546
10/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.752,3.683,6.047,5.35,5.823,3.994,7.87,6.461,139,553
11/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.077,3.202,5.629,4.872,5.85,4.145,8.012,6.605,167,553
12/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.351,3.202,5.887,5.074,5.768,4.038,7.917,6.538,200,571
13/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.091,3.202,5.552,4.82,5.923,4.224,8.217,6.792,174,565
14/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.514,3.316,6.047,5.095,5.743,4.064,7.71,6.482,199,559
15/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.461,3.202,5.887,5.088,5.628,3.78,7.712,6.326,179,572
16/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.051,3.145,5.629,4.867,5.564,3.672,7.424,6.065,199,550
17/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.947,3.131,5.678,4.901,5.574,3.644,7.549,6.085,176,560
18/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.887,2.875,5.105,4.535,5.463,3.646,7.512,6.041,206,551
19/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.887,2.876,5.105,4.539,5.272,3.747,7.216,5.858,205,565
20/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.697,2.568,4.752,4.135,5.257,3.788,7.305,5.935,191,560
21/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.713,2.616,4.848,4.22,5.156,3.762,7.1,5.826,221,565
22/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.687,2.541,4.752,4.2,5.126,3.751,6.896,5.758,200,565
23/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.53,2.396,4.685,4.032,4.971,3.635,6.438,5.474,226,555
24/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.373,2.372,4.487,4.017,4.974,3.618,6.543,5.527,213,562
25/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.088,2.214,4.274,3.726,4.528,3.161,6.119,5.132,242,546
26/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.02,2.171,4.273,3.742,4.564,3.256,6.087,5.148,202,551
27/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.63,1.972,3.757,3.232,4.308,3.122,6.012,4.947,198,552
28/02/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.563,1.938,3.65,3.138,4.11,2.967,5.823,4.695,222,570
01/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.504,1.848,3.472,2.77,4.044,2.89,5.761,4.652,197,561
02/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.541,1.805,3.472,2.784,4.141,3.013,5.749,4.714,222,553
03/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.497,1.78,3.375,2.766,4.083,2.901,5.634,4.625,202,566
04/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.395,1.669,3.297,2.615,3.972,2.888,5.458,4.544,220,545
05/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.173,1.521,3.02,2.395,3.923,2.878,5.362,4.475,190,554
06/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.44,1.669,3.088,2.487,3.846,2.723,5.323,4.391,211,543
07/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.493,1.675,3.09,2.539,3.679,2.7,4.951,4.078,202,556
08/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.44,1.66,3.02,2.31,3.512,2.577,4.786,3.903,173,550
09/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.44,1.608,3.02,2.284,3.552,2.623,4.766,3.92,202,555
10/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.44,1.613,3.007,2.295,3.397,2.486,4.55,3.755,176,557
11/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.457,1.584,3.02,2.311,3.552,2.521,4.662,3.806,195,545
12/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.457,1.328,3.007,2.223,3.612,2.438,4.705,3.808,166,553
13/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.719,1.596,3.644,2.703,3.358,2.2,4.502,3.571,196,541
14/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.958,1.632,3.932,2.831,3.481,2.279,4.649,3.72,167,546
15/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.986,2.09,4.023,2.955,3.579,2.288,4.65,3.761,145,546
16/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.958,1.613,3.932,2.797,3.331,2.109,4.61,3.583,177,566
17/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.958,1.613,3.932,2.777,3.335,2.097,4.665,3.594,152,556
18/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.986,1.741,4.023,2.923,3.435,2.135,4.776,3.625,169,549
19/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.09,2.389,4.215,3.192,3.481,2.139,4.855,3.593,151,562
20/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.251,2.389,4.449,3.283,3.316,2.09,4.693,3.535,172,542
21/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.743,1.864,4.604,3.377,3.119,1.972,4.293,3.278,151,553
22/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.515,2.216,4.441,3.317,3.115,1.971,4.304,3.278,182,541
23/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.515,2.216,4.441,3.321,3.177,2.065,4.408,3.341,181,557
24/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.515,2.216,4.441,3.353,3.034,2.016,4.193,3.227,162,556
25/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.427,2.177,4.33,3.277,3.079,2.113,4.243,3.324,191,560
26/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.427,2.216,4.441,3.328,2.882,1.975,4.111,3.207,177,561
27/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.477,2.231,4.449,3.393,3.215,2.193,4.482,3.474,203,550
28/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.127,2.025,3.839,3.153,3.281,2.341,4.532,3.575,173,557
29/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.925,2.016,3.772,3.079,3.39,2.374,4.663,3.742,177,545
30/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.859,2.003,3.772,3.074,3.54,2.453,5.013,3.894,175,549
31/03/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.096,2.252,3.748,3.212,3.72,2.659,5.131,4.099,182,552
01/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.078,2.194,3.741,3.135,3.854,2.806,5.247,4.189,212,573
02/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.049,2.199,3.741,3.1,3.9,2.903,5.531,4.298,205,565
03/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.132,2.256,3.77,3.182,4.011,2.916,5.524,4.378,233,557
04/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.096,2.257,3.741,3.122,4.111,2.911,5.583,4.416,221,567
05/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.049,2.231,3.738,3.075,4.222,3.122,5.811,4.619,241,546
06/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.957,2.194,3.738,3.05,4.255,3.103,5.877,4.635,210,558
07/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.294,2.321,4.502,3.63,4.438,3.225,5.966,4.754,238,542
08/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.465,2.45,4.648,3.763,4.665,3.432,6.133,4.986,237,554
09/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.58,2.538,4.867,3.879,4.679,3.373,6.2,4.971,209,550
10/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.608,2.538,4.867,3.9,4.733,3.399,6.224,5.012,224,556
11/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.608,2.608,4.757,3.903,4.541,3.234,6.11,4.901,222,557
12/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.608,2.587,4.626,3.861,4.559,3.222,6.145,4.899,247,544
13/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.639,2.731,4.727,3.948,4.577,3.227,6.182,4.864,243,549
14/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.629,2.587,4.612,3.813,4.549,3.25,6.098,4.821,269,536
15/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.967,2.587,5.097,3.997,4.468,3.287,5.953,4.753,230,539
16/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.647,2.538,4.757,3.833,4.363,3.191,5.801,4.693,241,540
17/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.57,2.488,4.598,3.7,4.489,3.32,5.941,4.815,263,559
18/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.538,2.463,4.582,3.688,4.567,3.363,5.95,4.866,244,553
19/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.614,2.488,4.7,3.747,4.691,3.439,6.146,5.06,263,547
20/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.661,2.538,4.936,3.851,4.654,3.417,6.223,5.008,251,558
21/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.814,2.677,5.097,3.987,4.661,3.502,6.251,5.047,271,538
22/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.597,2.488,4.613,3.582,4.688,3.529,6.156,5.05,243,553
23/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.77,2.677,5.086,3.84,4.532,3.479,5.976,4.911,259,539
24/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.77,2.747,5.111,3.895,4.629,3.559,6.083,5.009,274,552
25/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.179,2.789,5.417,4.212,4.581,3.517,6.027,4.968,285,546
26/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.312,2.789,5.584,4.34,4.816,3.731,6.277,5.185,290,550
27/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.459,2.885,5.851,4.484,4.828,3.782,6.385,5.273,274,554
28/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.459,2.932,5.851,4.516,5.013,3.851,6.528,5.405,296,544
29/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.823,3.182,6.13,4.783,5.2,3.936,6.857,5.563,270,552
30/04/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.916,3.624,6.132,4.906,5.397,4.136,6.942,5.769,294,540
01/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.319,4.312,6.411,5.416,5.541,4.242,7.02,5.884,253,545
02/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.561,4.645,6.596,5.753,5.528,4.266,7.042,5.901,254,548
03/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.508,4.686,6.596,5.754,5.673,4.424,7.282,6.082,277,567
04/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.599,4.751,6.804,5.854,5.716,4.526,7.26,6.136,259,561
05/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.601,4.719,6.804,5.872,5.915,4.73,7.426,6.33,267,554
06/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.599,4.686,6.829,5.838,6.006,4.781,7.503,6.398,255,564
07/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.528,4.459,6.596,5.68,6.091,4.905,7.634,6.523,276,544
08/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.477,4.412,6.921,5.74,6.186,5.095,7.752,6.68,251,558
09/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.577,4.448,6.595,5.658,6.288,5.154,7.778,6.721,265,545
10/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.404,4.182,6.328,5.51,6.487,5.304,7.948,6.893,250,559
11/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.428,4.322,6.344,5.57,6.229,5.116,7.726,6.699,246,556
12/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.404,4.322,6.344,5.531,6.235,5.116,7.677,6.709,252,558
13/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.463,4.407,6.454,5.617,6.228,5.12,7.666,6.688,256,561
14/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.341,4.322,6.344,5.509,6.258,5.09,7.596,6.683,281,550
15/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.333,4.171,6.344,5.473,6.296,5.074,7.601,6.659,257,557
16/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.241,4.107,6.328,5.432,6.323,5.111,7.637,6.636,262,545
17/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.121,3.994,6.28,5.258,6.253,5.063,7.524,6.556,229,549
18/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.601,4.284,6.538,5.542,6.121,4.93,7.502,6.473,236,551
19/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.582,4.18,6.531,5.495,6.263,4.915,7.654,6.578,258,569
20/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.604,4.284,6.622,5.623,6.155,4.834,7.596,6.488,252,563
21/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.861,4.432,6.954,5.927,6.161,4.912,7.518,6.48,270,558
22/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.931,4.538,7.135,6.063,6.25,4.955,7.623,6.529,257,570
23/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.787,4.461,6.954,5.891,6.29,4.995,7.597,6.576,277,549
24/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.862,4.461,7.248,6.018,6.248,4.956,7.557,6.558,247,561
25/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.919,4.748,6.915,6.019,6.233,4.976,7.608,6.568,259,552
26/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.919,4.685,6.827,6.01,6.303,5.131,7.665,6.672,251,566
27/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.919,4.694,6.809,5.997,6.204,5.054,7.62,6.57,238,561
28/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.919,4.694,6.809,6.039,6.193,4.987,7.56,6.552,242,565
29/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.99,5.006,6.954,6.269,6.197,4.933,7.535,6.497,243,568
30/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.087,5.036,7.135,6.31,6.108,4.791,7.406,6.38,269,557
31/05/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.226,5.238,7.196,6.384,6.11,4.743,7.309,6.37,264,563
01/06/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.99,5.074,7.171,6.339,6.142,4.841,7.405,6.465,293,549
02/06/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.919,4.824,7.245,6.315,6.172,4.941,7.399,6.463,254,551
03/06/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.822,4.94,7.041,6.228,5.979,4.688,7.147,6.2,263,552
04/06/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.797,4.909,6.915,6.107,6.028,4.728,7.189,6.259,285,571
05/06/2021,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.673,4.792,6.571,5.876,5.916,4.605,7.319,6.235,268,565
